row_type,session_id,run_id,agent_type,analyze_target,episode,winner,result_for_analyzed,duration_sec,agent_a_final_hp,agent_b_final_hp,attack_count,block_count,dodge_count,move_toward_count,move_back_count,move_side_count,total_action_count,attack_ratio_percent,block_ratio_percent,dodge_ratio_percent,move_toward_ratio_percent,move_back_ratio_percent,move_side_ratio_percent
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",22,"A","loss",12.842,100.000,0.000,0,0,0,0,0,4,4,0.000,0.000,0.000,0.000,0.000,100.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",23,"A","loss",12.851,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",24,"A","loss",12.738,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",25,"A","loss",12.846,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",26,"A","loss",12.797,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",27,"A","loss",12.820,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",28,"A","loss",12.844,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",29,"A","loss",12.889,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",30,"A","loss",12.752,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",31,"A","loss",12.882,100.000,0.000,0,0,0,0,0,4,4,0.000,0.000,0.000,0.000,0.000,100.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",32,"A","loss",12.909,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",33,"A","loss",12.796,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",34,"A","loss",12.920,100.000,0.000,0,0,0,0,0,4,4,0.000,0.000,0.000,0.000,0.000,100.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",35,"A","loss",12.793,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",36,"A","loss",12.842,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",37,"A","loss",12.760,100.000,0.000,0,0,0,0,0,4,4,0.000,0.000,0.000,0.000,0.000,100.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",38,"A","loss",12.898,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",39,"A","loss",12.790,100.000,0.000,0,0,0,0,0,4,4,0.000,0.000,0.000,0.000,0.000,100.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",40,"A","loss",12.903,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",41,"A","loss",12.798,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",42,"A","loss",12.816,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",43,"A","loss",12.876,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",44,"A","loss",12.861,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",45,"A","loss",12.871,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",46,"A","loss",12.792,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",47,"A","loss",12.808,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",48,"A","loss",12.777,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",49,"A","loss",12.807,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",50,"A","loss",12.832,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",51,"A","loss",12.809,100.000,0.000,0,0,0,1,0,5,6,0.000,0.000,0.000,16.667,0.000,83.333
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",52,"A","loss",12.851,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",53,"A","loss",12.847,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",54,"A","loss",12.818,100.000,0.000,0,0,0,2,0,5,7,0.000,0.000,0.000,28.571,0.000,71.429
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",55,"A","loss",12.883,100.000,0.000,0,0,0,1,0,5,6,0.000,0.000,0.000,16.667,0.000,83.333
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",56,"A","loss",12.816,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",57,"A","loss",12.788,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",58,"A","loss",12.857,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",59,"A","loss",12.826,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",60,"A","loss",12.831,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",61,"A","loss",12.828,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",62,"A","loss",12.843,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",63,"A","loss",12.820,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",64,"A","loss",12.818,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",65,"A","loss",12.870,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",66,"A","loss",12.817,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",67,"A","loss",12.884,100.000,0.000,0,0,0,2,0,4,6,0.000,0.000,0.000,33.333,0.000,66.667
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",68,"A","loss",12.906,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",69,"A","loss",12.819,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",70,"A","loss",12.801,100.000,0.000,0,0,0,1,0,4,5,0.000,0.000,0.000,20.000,0.000,80.000
"EPISODE","20260609_190258","defender_RL_v1","RL","AgentB",71,"A","loss",12.756,100.000,0.000,0,0,0,0,0,4,4,0.000,0.000,0.000,0.000,0.000,100.000
